"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"HofstraFlorida St.11-19",2024-11-19,"Hofstra","Florida St.",61,79,"A",97,107.1,88.2,56,28.9,19.2,14,33.33,117.9,99.6,114.3,53.5,17.4,31.2,40.4,34.62
"HofstraHouston11-22",2024-11-22,"Hofstra","Houston",44,80,"A",90.8,105.2,69.9,38.5,23.8,19.4,9.6,32,131.5,79.1,127,56.5,6.4,28.6,25.8,50
"HofstraMassachusetts11-16",2024-11-16,"Hofstra","Massachusetts",75,71,"A",108.8,97.4,103.4,49.2,19.3,27,33.3,36,101,116,97.9,45.5,12.4,29.2,29.9,37.93
"HofstraNorfolk St.12-9",2024-12-09,"Hofstra","Norfolk St.",80,67,"A",122.7,101.9,124.2,72.2,23.3,30,44.4,50,109.6,136.5,104,43.9,15.5,21.4,53.1,33.33
"HofstraNortheastern1-4",2025-01-04,"Hofstra","Northeastern",55,37,"A",80,63,84.6,47.6,24.6,11.1,51.2,38.46,66,86.7,56.9,23.8,21.5,32,24.6,12
"HofstraQuinnipiac12-29",2024-12-29,"Hofstra","Quinnipiac",69,75,"A",93.3,97.2,87.8,41.9,14,9.7,27.4,37.5,99.2,97.9,95.4,33.3,14,46.9,45.3,21.43
"HofstraRice11-29",2024-11-29,"Hofstra","Rice",68,63,"N",90.6,87,92.3,42.1,13.6,25.6,39.7,18.52,91.8,99.6,85.5,40.3,16.3,22.2,32.3,38.1
"HofstraSeton Hall11-13",2024-11-13,"Hofstra","Seton Hall",49,48,"N",83.9,87.8,84.3,43.5,24.1,22.6,23.9,28.57,89.4,90.2,82.5,41.7,24.1,34.3,35.4,30
"HofstraTarleton St.11-30",2024-11-30,"Hofstra","Tarleton St.",59,61,"N",98.7,113.6,96,41,14.6,22.2,48,32.14,107.2,102.9,99.2,50,22.8,35.5,36.7,50
"HofstraTowson1-16",2025-01-16,"Hofstra","Towson",60,65,"A",106.1,106.1,100.2,52.9,21.7,29.6,11.5,30.43,109.8,114.9,108.5,45.3,13.4,32.4,43.4,30
"Holy CrossAmerican1-5",2025-01-05,"Holy Cross","American",64,75,"A",105,120.7,105.1,50,16.4,34.4,17.5,36,108.2,115,123.1,62.5,13.1,12.5,35.4,50
"Holy CrossBoston University1-27",2025-01-27,"Holy Cross","Boston University",59,69,"A",88.3,116.4,91,49.1,18.5,16.1,12.7,28.57,96.7,95.9,106.4,45,13.9,41.5,43.3,17.39
"Holy CrossBrown11-16",2024-11-16,"Holy Cross","Brown",73,65,"A",108.9,100.2,111.1,53.6,16.7,29,25,47.62,89.8,117.3,98.9,46,24.4,42.5,15.9,20.69
"Holy CrossBucknell1-15",2025-01-15,"Holy Cross","Bucknell",82,86,"A",125.5,135.6,122.7,55.6,10.5,29,25.8,42.31,115.1,131.6,128.7,59.7,7.5,30.3,30.6,47.06
"Holy CrossLafayette1-11",2025-01-11,"Holy Cross","Lafayette",65,82,"A",93.9,130.1,95.9,48.3,11.8,14.7,13.3,27.27,109.5,101.5,121,64.4,11.8,14.3,20.3,42.11
"Holy CrossLoyola MD1-25",2025-01-25,"Holy Cross","Loyola MD",70,65,"A",94.4,103.1,102.9,55.5,23.5,26.7,18.2,39.29,88.1,107,95.5,47.6,11.8,16.7,11.1,25
"Holy CrossMaine11-24",2024-11-24,"Holy Cross","Maine",55,80,"A",88.8,118.9,80.6,37.5,22,28.2,16.7,15,101.8,90.1,117.2,58.9,13.2,23.3,12.9,37.5
"Holy CrossNew Hampshire11-17",2024-11-17,"Holy Cross","New Hampshire",74,72,"N",107.1,133.6,117.4,59.3,14.3,29.4,37,50,106,121.1,114.2,63,17.4,17.9,32,57.89
"Holy CrossQuinnipiac12-17",2024-12-17,"Holy Cross","Quinnipiac",70,69,"A",105.7,104.7,101.8,54.1,11.6,9.1,11.5,48.28,91.6,106.8,100.4,53.4,13.1,17.9,22.4,19.05
"Holy CrossRhode Island11-8",2024-11-08,"Holy Cross","Rhode Island",77,91,"A",114.9,117.5,104.5,50.8,19,29.7,29.5,35.29,106.6,116.8,123.5,59.6,10.9,14.3,50.9,28.57
"Holy CrossSacred Heart11-15",2024-11-15,"Holy Cross","Sacred Heart",82,75,"N",120.7,125.6,131.4,60.4,11.2,34.5,45.3,40,113,134,120.1,53.6,12.8,32.4,39.3,40
"Holy CrossSiena12-20",2024-12-20,"Holy Cross","Siena",78,70,"A",120.6,117.9,124.7,59.1,16,33.3,29.1,51.72,102,131.1,111.9,52.7,11.2,29,32.7,26.67
"Holy CrossVirginia11-29",2024-11-29,"Holy Cross","Virginia",41,67,"A",77.8,110.2,71.3,38.2,19.1,20,9.8,22.73,102.7,78.5,116.4,51.8,10.4,28.1,21.8,36
"Holy CrossWisconsin11-4",2024-11-04,"Holy Cross","Wisconsin",61,85,"A",110.1,99.4,91.1,51.9,19.4,9.7,13.2,37.5,106.1,106.6,126.9,58.5,16.4,35.7,27.1,35.48
"Houston ChristianCreighton11-13",2024-11-13,"Houston Christian","Creighton",43,78,"A",76.7,102,63.7,28.9,14.8,28.3,4.2,14.29,106.9,70.8,115.6,62.5,14.8,15.4,38.5,33.33
"Houston ChristianIncarnate Word2-1",2025-02-01,"Houston Christian","Incarnate Word",64,74,"A",105.4,115.4,105.9,61.7,18.2,12,25.5,54.55,112.4,115.8,122.4,54.2,11.6,37.5,18.3,33.33
"Houston ChristianLamar1-4",2025-01-04,"Houston Christian","Lamar",61,63,"A",95.3,95.9,91.6,46.6,25.5,32.4,15.5,33.33,89.7,96.7,94.6,45.5,10.5,25,6,31.25
"Houston ChristianLouisiana Monroe12-17",2024-12-17,"Houston Christian","Louisiana Monroe",74,68,"A",100.6,106,105.1,52.4,17,29.7,24.2,35.48,93.4,108.8,96.6,52.6,22.7,27.3,20.7,29.41
"Houston ChristianNew Orleans1-25",2025-01-25,"Houston Christian","New Orleans",86,76,"A",112.6,117.8,123.1,59.5,18.6,38.7,23.8,39.13,106.8,125.8,108.8,57.5,21.5,25.9,30.2,41.18
"Houston ChristianNicholls St.2-3",2025-02-03,"Houston Christian","Nicholls St.",67,75,"A",114.1,114.7,108.3,55.5,12.9,22.6,18.2,31.82,111.7,118,121.3,49.1,11.3,37.1,39.7,35
"Houston ChristianNorth Texas12-22",2024-12-22,"Houston Christian","North Texas",46,62,"A",92.7,106.4,82.6,38.6,19.8,18.8,34.1,18.18,106,87.1,111.4,52.9,18,37.9,21.6,33.33
"Houston ChristianSoutheastern Louisiana1-27",2025-01-27,"Houston Christian","Southeastern Louisiana",70,62,"A",113.1,102,111.7,58.3,20.7,19.2,66.7,50,95.7,115.6,98.9,48.1,12.8,23.5,35.8,18.75
"Houston ChristianStephen F. Austin1-6",2025-01-06,"Houston Christian","Stephen F. Austin",83,73,"A",123.5,111.9,115.1,56.1,23.6,43.3,40.4,43.48,94.5,122.9,101.2,52.9,18,15.2,54.9,23.53
"Houston ChristianTexas A&M12-20",2024-12-20,"Houston Christian","Texas A&M",45,77,"A",90.9,107.6,73,32.7,17.8,20,40.8,10,114.6,81.9,124.9,52.2,14.6,54.1,14.7,41.18
"Houston ChristianTexas11-8",2024-11-08,"Houston Christian","Texas",59,90,"A",103,114.2,87.9,45.1,25.3,22.9,33.3,33.33,123.8,96.9,134.1,66.1,10.4,32.1,21,47.62
"Houston ChristianUTSA11-30",2024-11-30,"Houston Christian","UTSA",71,78,"A",104.2,115.6,108.1,43.7,9.1,36.6,34.9,29.17,114.7,112,118.8,51.9,13.7,25.9,47.2,25
"HoustonKansas St.1-11",2025-01-11,"Houston","Kansas St.",87,57,"A",135.6,81.3,129.7,53.6,7.5,47.1,29,42.86,109,109,85,51.1,22.4,6.7,29.8,40
"HoustonKansas1-25",2025-01-25,"Houston","Kansas",92,86,"A",134.7,99.7,115.6,53.4,6.3,26.1,34.2,32,136.4,97.6,108.1,52.3,15.1,26.2,45.5,36
"HoustonNotre Dame11-27",2024-11-27,"Houston","Notre Dame",65,54,"N",106.5,82.4,106.6,50,8.2,22.9,15,26.09,111.5,90.2,88.6,45.9,19.7,22.6,28.6,33.33
"HoustonOklahoma St.12-30",2024-12-30,"Houston","Oklahoma St.",60,47,"A",95.2,71.5,90.6,47.4,18.1,15.2,10.5,30,88.7,77.4,71,29.6,21.1,27.5,33.3,21.05
"HoustonSan Diego St.11-30",2024-11-30,"Houston","San Diego St.",70,73,"N",127.4,111.4,109.5,46,18.8,41.5,27.4,45.83,139.6,95.3,114.2,48.2,10.9,37.8,47.4,36
"HoustonUCF1-18",2025-01-18,"Houston","UCF",69,68,"A",110.1,94.1,105.1,44.2,12.2,41.9,15.9,18.75,129.3,89.6,103.6,46,19.8,40,27.4,30.43
"HoustonWest Virginia1-29",2025-01-29,"Houston","West Virginia",63,49,"A",133.4,81.4,113.4,54.8,25.2,48.1,11.5,38.89,106.7,99.4,88.2,51.2,21.6,19.2,25.6,22.22
"HowardCincinnati12-8",2024-12-08,"Howard","Cincinnati",67,84,"A",114.1,118.4,96.8,53.7,23.1,17.9,16.7,33.33,103.6,98.6,121.3,59.4,18.8,43.8,20.3,34.78
"HowardFIU11-18",2024-11-18,"Howard","FIU",75,70,"A",108.4,105.8,105.2,50.8,21,37.1,27.9,36.36,85.9,104.2,98.2,44.5,12.6,25.6,28.1,17.24
"HowardHampton12-28",2024-12-28,"Howard","Hampton",67,83,"A",99.8,127,99.4,45.5,22.2,31.4,40,33.33,105.6,100.6,123.1,59.4,20.8,43.3,45.3,41.94
"HowardKansas11-4",2024-11-04,"Howard","Kansas",57,87,"A",94.2,111,80.1,44.8,23.9,21.6,20.7,36.36,107.4,78.6,122.3,70.8,19.7,21.7,30.2,50
"HowardMissouri11-8",2024-11-08,"Howard","Missouri",62,77,"A",99.3,94.4,89.5,49.1,24.6,23.5,18.2,52.63,96.4,89.5,111.2,50,17.3,27.6,60.8,13.64
"HowardNorfolk St.1-25",2025-01-25,"Howard","Norfolk St.",75,92,"A",108.1,122.4,105.2,53.5,18.2,25.8,31.6,27.78,108.9,108.7,129.1,54.6,18.2,50,32.3,23.81
"HowardTennessee St.11-13",2024-11-13,"Howard","Tennessee St.",88,84,"N",117,120.2,119.9,61.3,19.1,25.7,32.3,41.67,101.2,117.3,114.4,61.9,16.3,38.2,44.1,35
"HowardUMBC11-25",2024-11-25,"Howard","UMBC",77,95,"A",107.7,129.9,111.1,54.2,20.2,35.7,28.8,35.29,114.1,116.5,137.1,70.7,8.7,20,31,50
"HowardYale1-1",2025-01-01,"Howard","Yale",65,93,"A",108,130.4,99.7,50.9,21.5,30.3,15.8,27.27,122.8,100.9,142.7,65.6,12.3,40,27.9,50
"IU IndyAlabama A&M11-25",2024-11-25,"IU Indy","Alabama A&M",88,83,"N",116.7,135.5,127.7,52.6,14.5,35.1,56.1,42.86,106.1,125.9,120.4,50,11.6,34.3,57.9,20
"IU IndyCleveland St.1-4",2025-01-04,"IU Indy","Cleveland St.",61,67,"N",106.8,113.6,102.6,45.3,23.5,41.7,34,35.71,96.9,103.5,112.7,48.1,10.1,36.1,44.4,30
"IU IndyFIU12-21",2024-12-21,"IU Indy","FIU",69,75,"N",110.1,113.2,101.5,50.9,26.5,41.7,25.9,40.62,91.2,106.8,110.3,50.9,17.7,32.3,50.9,53.33
"IU IndyGreen Bay1-22",2025-01-22,"IU Indy","Green Bay",86,77,"N",125.7,119,131.8,68.9,10.7,20.7,34,62.5,97.8,137.2,118,52.7,12.3,20,37.5,34.62
"IU IndyIowa St.11-18",2024-11-18,"IU Indy","Iowa St.",52,87,"N",89,107.5,73.9,43.3,27,17.1,17.3,32.14,104.2,77.4,123.7,55.6,12.8,32.4,38.7,28
"IU IndyLindenwood12-14",2024-12-14,"IU Indy","Lindenwood",63,81,"N",94.1,132.6,93.5,49,17.8,12.5,26.9,39.29,102.2,95.9,120.2,56.7,17.8,36.4,28.3,47.06
"IU IndyMilwaukee12-29",2024-12-29,"IU Indy","Milwaukee",81,88,"N",125.8,124,118.6,53.2,11.7,29.4,27,30.43,108.7,122.1,128.8,58.7,14.6,42.9,71.2,33.33
"IU IndyOakland1-15",2025-01-15,"IU Indy","Oakland",59,72,"N",91.1,113.1,93.2,48.9,23.7,25,34,26.09,99.6,91.9,113.7,56.9,22.1,32.1,33.3,32
"IU IndyPurdue Fort Wayne12-11",2024-12-11,"IU Indy","Purdue Fort Wayne",76,78,"N",105.7,110.4,112.4,63.5,28.1,21.7,33.3,48.15,102.2,110.1,115.4,66.7,13.3,7.4,31.4,46.67
"IU IndyRobert Morris1-30",2025-01-30,"IU Indy","Robert Morris",53,106,"N",82.7,148.8,76.3,37.3,18.7,22,38.2,13.64,127.6,81.7,152.7,60.6,11.5,55.3,35.2,54.55
"IU IndySouth Carolina St.11-23",2024-11-23,"IU Indy","South Carolina St.",62,72,"N",98.5,109.3,92.7,42,20.9,28.9,33.9,17.86,90.3,96.4,107.7,52.2,19.4,27.6,67.4,37.5
"IU IndyXavier11-8",2024-11-08,"IU Indy","Xavier",80,94,"N",130.7,126.3,118.4,58.3,13.3,25,20,50,118.6,120.8,139.1,64.4,11.8,33.3,37.3,55.56
"IU IndyYoungstown St.2-1",2025-02-01,"IU Indy","Youngstown St.",84,79,"N",130.6,124.3,125.6,56.6,9,28.9,36.1,47.83,101.5,127,118.2,50.7,12,44.4,12.7,14.81
"Idaho St.Arizona St.11-5",2024-11-05,"Idaho St.","Arizona St.",48,55,"A",81.1,78.9,72.2,28.4,13.5,30.8,19.4,14.29,78.8,74.2,82.8,42.7,21.1,21.1,21.8,29.17
"Idaho St.Cal St. Fullerton11-18",2024-11-18,"Idaho St.","Cal St. Fullerton",61,62,"A",93.5,108.1,98,35.3,16.1,48.9,20.6,21.43,95.7,99.8,99.6,56.1,24.1,23.1,16.3,46.67
"Idaho St.Northern Arizona1-2",2025-01-02,"Idaho St.","Northern Arizona",72,67,"A",101,108.1,108.4,50.9,18.1,42.9,44.6,38.46,101.4,105.4,100.8,48.3,21.1,33.3,32.8,37.04
"Idaho St.Northern Colorado1-4",2025-01-04,"Idaho St.","Northern Colorado",92,93,"A",118.7,112,118.7,63.3,20.7,35.5,26.6,44,113.9,122.4,120,65.5,19.4,25,43.1,25
"Idaho St.Portland St.1-25",2025-01-25,"Idaho St.","Portland St.",59,76,"A",90.3,110.3,86.1,33.6,20.4,38,26.9,15,103.2,91.1,110.9,56.5,20.4,38.7,40.7,38.89
"Idaho St.Sacramento St.1-23",2025-01-23,"Idaho St.","Sacramento St.",71,75,"A",99.8,128.9,106.6,43.9,16.5,43.6,54.4,27.27,109.3,107.4,112.6,55.6,18,27.3,40.7,45.45
"Idaho St.San Diego11-16",2024-11-16,"Idaho St.","San Diego",78,66,"A",101.4,91.3,102,50,20.9,34.4,42.4,31.82,82.3,104.6,86.3,40.8,22.2,24.3,31.7,19.23
"Idaho St.South Dakota12-4",2024-12-04,"Idaho St.","South Dakota",80,94,"A",107.2,133.4,119.3,52.3,17.9,48.8,35.9,41.94,135.2,120.7,140.2,60.5,13.4,45.2,56.1,52.38
"Idaho St.UCLA11-20",2024-11-20,"Idaho St.","UCLA",70,84,"A",125.8,122.9,112,54.6,19.2,37,25.9,33.33,130.1,112.8,134.4,67,17.6,38.1,55.3,64.29
"Idaho St.USC11-7",2024-11-07,"Idaho St.","USC",69,75,"A",112.4,102.1,103.4,51.1,25.5,42.9,66.7,33.33,107.3,106,112.4,47.3,9,24.3,60.7,25
"IdahoBYU11-16",2024-11-16,"Idaho","BYU",71,95,"A",115.1,108.5,99,61.5,26.5,13.8,21.2,57.14,114.4,102.9,132.4,64.4,8.4,25,50.8,38.46
"IdahoIdaho St.2-1",2025-02-01,"Idaho","Idaho St.",71,87,"A",115.7,138.6,115.5,50,11.4,20.7,38.5,25,126.2,115.3,141.5,67.9,9.8,32.1,41.5,61.54
"IdahoMontana1-20",2025-01-20,"Idaho","Montana",67,72,"A",97.9,109.6,103.4,49.1,18.5,28.6,36.4,41.67,103.5,98.1,111.1,60.8,17,20.7,29.4,44.44
"IdahoOregon St.12-7",2024-12-07,"Idaho","Oregon St.",62,78,"A",102.7,111.5,98.7,51,25.5,37.5,31.4,30.77,112,97.1,124.1,50.8,8,38.9,26.6,38.46
"IdahoPacific12-21",2024-12-21,"Idaho","Pacific",95,72,"A",137.8,114.2,143.8,70.6,16.7,38.5,9.5,44.12,99.7,139.6,109,50.8,9.1,23.7,14.1,37.93
"IdahoPortland St.1-11",2025-01-11,"Idaho","Portland St.",63,75,"A",97,117.4,96.2,44.5,13.7,23.7,40,20.59,104.4,93.4,114.5,54.3,22.9,50,31,18.75
"IdahoSacramento St.1-9",2025-01-09,"Idaho","Sacramento St.",80,67,"A",125.4,120,129.7,60.5,13,31,22.8,38.24,96.7,128.7,108.6,51.2,22.7,36.7,74.4,42.11
"IdahoSan Diego11-24",2024-11-24,"Idaho","San Diego",61,68,"A",87.7,101.5,87.1,42.4,30,45.2,32.2,24,87,86.3,97.1,50.9,21.4,23.5,30.9,28.57
"IdahoSouthern Utah11-23",2024-11-23,"Idaho","Southern Utah",67,82,"N",111.7,155.5,116.2,50,6.9,30.3,21.1,43.75,132.2,110.5,142.2,67,15.6,41.7,26.4,57.89
"IdahoUC Davis12-18",2024-12-18,"Idaho","UC Davis",66,74,"A",98.2,114.9,93.4,41.4,21.2,29.7,36.2,25,96,90.1,104.7,47,19.8,40.5,86,35.71
"IdahoUMKC12-4",2024-12-04,"Idaho","UMKC",82,77,"A",127.2,113.1,120.3,66.7,22,34.6,45.1,45.45,97.9,122.5,113,50,19.1,44.4,44.1,33.33
"IdahoWashington St.11-11",2024-11-11,"Idaho","Washington St.",67,90,"A",100.6,109.4,90.9,40.5,14.9,25,36.5,20.83,105.8,94.2,122.1,57.6,16.3,44.1,30.3,30.77
"IdahoWeber St.1-30",2025-01-30,"Idaho","Weber St.",82,74,"A",116.6,115.4,124.1,57,18.2,32.3,58,36.11,103.1,119.6,112,55.7,15.1,25.8,45.3,36.84
"Illinois ChicagoBelmont1-4",2025-01-04,"Illinois Chicago","Belmont",87,92,"A",108.3,110.1,112.6,56.2,15.5,20.5,32.8,34.29,116.1,108.6,119.1,56.7,15.5,30.6,26.9,41.38
"Illinois ChicagoBradley1-29",2025-01-29,"Illinois Chicago","Bradley",93,70,"A",132.6,97,129.2,64.1,9.7,20,18.8,51.85,98.8,120.6,97.2,53.3,20.8,18.2,15,25
"Illinois ChicagoEvansville1-22",2025-01-22,"Illinois Chicago","Evansville",78,67,"A",125.2,108,118.1,58.3,18.2,31.2,42.6,35.48,97.2,115.5,101.4,49.2,9.1,21.1,21.3,20
"Illinois ChicagoIllinois St.12-29",2024-12-29,"Illinois Chicago","Illinois St.",73,67,"A",110.5,100.7,115.5,53.8,15.8,31.2,42.3,47.06,106.5,108.2,106,44.8,7.9,24.3,36.2,23.08
"Illinois ChicagoJames Madison11-21",2024-11-21,"Illinois Chicago","James Madison",81,99,"N",110.1,123.5,106.7,53.9,21.1,33.3,29.7,23.08,124.7,105.5,130.4,60.9,15.8,42.4,42.2,41.67
"Illinois ChicagoLa Salle11-22",2024-11-22,"Illinois Chicago","La Salle",96,83,"N",126.7,114.1,126.6,62.3,17.1,29.6,64.2,38.46,108.7,119.8,109.4,53.8,13.2,19.4,27.3,27.78
"Illinois ChicagoLittle Rock12-15",2024-12-15,"Illinois Chicago","Little Rock",77,69,"A",111.6,109.1,106.7,45.3,25,51.2,39.1,21.43,97.2,99,95.7,45.9,18,34.1,39.3,31.58
"Illinois ChicagoMissouri St.1-7",2025-01-07,"Illinois Chicago","Missouri St.",80,63,"A",128.4,107.6,131.3,69.4,18.1,39.1,18.5,55,103.2,124.2,103.4,52.1,14.8,11.1,31.2,37.5
"Illinois ChicagoNorthwestern11-12",2024-11-12,"Illinois Chicago","Northwestern",74,83,"A",112.8,106.7,102.7,55.6,27.8,32.4,40.7,43.48,111.4,99.9,115.2,56.5,12.5,24.2,61.1,46.67
"Illinois ChicagoSeattle12-20",2024-12-20,"Illinois Chicago","Seattle",79,68,"A",109.5,94.3,108.3,59.4,16.4,11.1,39.6,42.86,92.7,102.5,93.2,46.6,21.9,25.6,36.2,33.33
"Illinois ChicagoValparaiso1-18",2025-01-18,"Illinois Chicago","Valparaiso",81,74,"A",111.3,106.2,116,49.2,14.3,39.5,54.2,31.58,104.2,111,106,49.2,12.9,23.7,40.7,30
"Illinois St.Belmont12-4",2024-12-04,"Illinois St.","Belmont",97,99,"A",115,114.1,120.2,67.7,23.6,30,15.4,54.55,118.2,113.3,122.7,59.3,12.4,28.2,21.3,42.31
"Illinois St.Bradley1-25",2025-01-25,"Illinois St.","Bradley",57,61,"A",98.1,93.5,91.8,39.7,12.9,25.6,29.3,29.41,93.5,87.6,98.3,46,16.1,23.3,34,22.22
"Illinois St.Cornell12-22",2024-12-22,"Illinois St.","Cornell",80,77,"A",117.1,107.8,120.6,63,15.1,23.3,33.3,53.85,112.1,113.4,116.1,58.5,13.6,11.1,32.1,24
"Illinois St.Drake1-15",2025-01-15,"Illinois St.","Drake",62,66,"A",126.1,121,118.7,56.2,11.5,26.9,22.9,28.57,123.9,109.7,126.4,64.8,17.2,28.6,25,47.83
"Illinois St.Evansville1-8",2025-01-08,"Illinois St.","Evansville",51,69,"A",89.7,117.7,82.6,43.3,22.7,27.8,23.1,29.03,104,81.3,111.8,57.7,14.6,14.8,19.2,33.33
"Illinois St.McNeese St.11-22",2024-11-22,"Illinois St.","McNeese St.",68,76,"N",116.6,117.2,110.3,55,11.4,18.8,42,42.31,120.8,101.9,123.3,51.9,11.4,32.4,48.1,40
"Illinois St.Murray St.1-2",2025-01-02,"Illinois St.","Murray St.",74,68,"A",121.5,105.2,118.4,61.2,20.8,25,32.7,40,101.2,115.3,108.8,50,17.6,32.3,54.2,34.78
"Illinois St.North Dakota St.11-7",2024-11-07,"Illinois St.","North Dakota St.",77,68,"A",116.2,95.2,118.9,54.2,7.7,25.8,23.7,40,102,111.3,105,49.2,9.3,20,9.1,28.21
"Illinois St.UAB11-23",2024-11-23,"Illinois St.","UAB",84,83,"N",109.8,102.3,113.4,67,21.6,21.7,32.1,40.74,109.3,105.5,112.1,62.5,21.6,17.2,33.9,42.11
"IllinoisIndiana1-14",2025-01-14,"Illinois","Indiana",94,69,"A",133,82.1,122.2,47.3,7.8,35.6,34.7,34.38,100.6,110.6,89.7,41.5,14.3,18.6,27.7,22.22
"IllinoisMichigan St.1-19",2025-01-19,"Illinois","Michigan St.",78,80,"A",124.1,95.7,106.4,46.2,13.6,35.7,40.9,20.83,122.3,96.7,109.1,45.4,10.9,33.3,41.5,30
"IllinoisMissouri12-22",2024-12-22,"Illinois","Missouri",80,77,"N",118.2,89,107.7,50.9,22.9,36.4,40.4,30.77,118.5,96,103.7,42.2,12.1,23.1,63.8,23.08
"IllinoisNebraska1-30",2025-01-30,"Illinois","Nebraska",74,80,"A",104.9,95.4,93.6,42.5,21.5,40.8,24.7,23.81,115.5,83.5,101.2,42.9,7.6,25.5,23.1,25
"IllinoisNorthwestern12-6",2024-12-06,"Illinois","Northwestern",66,70,"A",98,84.9,87.8,44,14.6,17.1,16.4,26.47,103.1,80.8,93.1,41.7,5.3,21.3,23.6,19.05
"IllinoisOregon1-2",2025-01-02,"Illinois","Oregon",109,77,"A",145.4,94.9,139.5,68.5,12.8,31.2,15.1,55.17,118.3,120,98.5,47.1,12.8,21.4,24.6,33.33
"IllinoisWashington1-5",2025-01-05,"Illinois","Washington",81,77,"A",121.1,98,109.7,50.8,17.6,38.9,28.8,19.23,114.1,101.8,104.3,50.8,13.5,21.6,21.5,38.46
"Incarnate WordCal Baptist11-4",2024-11-04,"Incarnate Word","Cal Baptist",78,83,"A",119.4,115.3,116.2,59.8,19.4,36.7,14.8,47.83,111.3,120.8,123.7,51.5,7.5,36.8,35.4,29.41
"Incarnate WordDuke12-10",2024-12-10,"Incarnate Word","Duke",46,72,"A",95.7,94.6,74.4,36.8,17.8,22.2,22.6,21.74,103,80.2,116.4,50.9,21,47.1,38.2,32
"Incarnate WordHouston Christian1-11",2025-01-11,"Incarnate Word","Houston Christian",76,81,"A",122.7,131.6,123,56.9,14.6,37.9,25.9,30.77,119.8,125.9,131.1,65,17.8,39.3,44,52.38
"Incarnate WordLamar1-6",2025-01-06,"Incarnate Word","Lamar",58,72,"A",94.5,113.3,90.3,49,23.4,26.7,17.3,29.41,102.2,92.8,112.1,52.5,17.1,37.5,21.7,27.78
"Incarnate WordMcNeese St.2-3",2025-02-03,"Incarnate Word","McNeese St.",65,67,"A",120.6,105.6,110.8,50.9,13.6,36.4,21.1,25,105,112.5,114.2,50.8,10.2,37.1,23.7,15.38
"Incarnate WordNew Orleans1-27",2025-01-27,"Incarnate Word","New Orleans",74,58,"A",100.9,84.7,105.4,55.4,19.9,33.3,7.7,28.57,73.9,109.1,82.6,44.6,21.4,23.1,30.4,28.57
"Incarnate WordNorthern Arizona11-22",2024-11-22,"Incarnate Word","Northern Arizona",74,75,"A",107.2,121.4,113.5,50,12.3,35,23.1,50,110.3,110.3,115,46,13.8,47.6,45.2,33.33
"Incarnate WordSouth Alabama11-25",2024-11-25,"Incarnate Word","South Alabama",63,84,"A",105.6,127.6,96.6,55.8,21.5,18.2,19.2,41.18,116.1,100.9,128.8,77.6,19.9,10.5,24.5,50
"Incarnate WordSoutheastern Louisiana1-25",2025-01-25,"Incarnate Word","Southeastern Louisiana",63,86,"A",96.2,121.3,90,51,27.2,23.3,43.8,33.33,109.7,95.2,122.9,57.4,11.4,27.3,34.4,44.44
"Incarnate WordStephen F. Austin1-4",2025-01-04,"Incarnate Word","Stephen F. Austin",55,49,"A",98.4,88.8,90.9,40.2,18.2,36.8,26.8,20,72.2,94.8,81,33.3,18.2,33.3,52.9,11.11
"Incarnate WordWestern Illinois11-27",2024-11-27,"Incarnate Word","Western Illinois",86,75,"N",114.9,126.6,129.8,60.2,9.1,32.3,20.3,45,107.9,127.5,113.2,56.7,25.7,37.5,62.2,38.46
"Indiana St.Ball St.11-16",2024-11-16,"Indiana St.","Ball St.",94,84,"A",107.7,105.1,117,60.7,16.2,13.3,51.8,44.44,100.5,116.7,104.6,44.7,10,11.4,80.7,29.17
"Indiana St.Bradley1-15",2025-01-15,"Indiana St.","Bradley",65,118,"A",97.3,138.1,83.8,39.8,21.9,21.1,51.9,29.03,135.5,93.3,152.1,66.7,10.3,38.2,34.7,42.11
"Indiana St.Evansville1-4",2025-01-04,"Indiana St.","Evansville",66,62,"A",98.4,99.6,95.9,47.2,21.8,18.8,31.5,30.43,86.3,95.8,90.1,47.2,20.3,27,33.3,35
"Indiana St.Illinois Chicago2-1",2025-02-01,"Indiana St.","Illinois Chicago",88,83,"A",117.6,101.2,115.9,53.2,22.4,43.2,46,40.74,101.4,119.5,109.4,47.9,7.9,26.8,27.1,31.03
"Indiana St.Illinois St.1-21",2025-01-21,"Indiana St.","Illinois St.",81,85,"A",106.7,106,109,58.2,21.5,24.3,24.6,37.14,108,110.3,114.3,61.2,14.8,12.9,31,44
"Indiana St.Iona11-30",2024-11-30,"Indiana St.","Iona",83,80,"N",112.6,122.1,113.4,63.7,23.2,21.4,47.1,40.74,105.4,112.4,109.3,53.9,19.1,37.8,29.7,39.13
"Indiana St.Missouri St.12-7",2024-12-07,"Indiana St.","Missouri St.",80,77,"A",115.4,114.3,116.3,66.1,20.4,21.4,17.9,37.04,105.7,117.8,111.9,51.7,14.5,32.4,46.6,36.36
