"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"FordhamSan Francisco11-26",2024-11-26,"Fordham","San Francisco",64,85,"N",108.1,130.9,100.3,45.1,17.2,35.9,23,32.14,134.5,100.8,133.3,72.4,17.2,30.8,46.9,55
"FordhamSeton Hall11-9",2024-11-09,"Fordham","Seton Hall",57,56,"A",94.5,93.7,87.6,43.3,21.5,26.5,34.6,29.17,85.2,90.5,86.1,44.4,23.1,32.4,29.6,44.44
"FordhamSt. John's11-4",2024-11-04,"Fordham","St. John's",60,92,"A",97.5,107.5,80.7,43.6,25.6,23.7,36.4,34.78,115.8,90,123.8,61.4,14.8,31.2,22.7,34.62
"Fresno St.BYU12-11",2024-12-11,"Fresno St.","BYU",67,95,"A",99.8,107,87.8,43.5,13.1,17.4,14.5,32.43,119.4,100.5,124.5,65.2,22.3,38.7,8.7,41.18
"Fresno St.Cal St. Bakersfield11-16",2024-11-16,"Fresno St.","Cal St. Bakersfield",56,74,"A",80.2,100.3,77.5,39.3,20.8,17.9,33.9,12.5,96.6,90.1,102.4,50,23.5,48.7,27.7,29.41
"Fresno St.Long Beach St.11-23",2024-11-23,"Fresno St.","Long Beach St.",72,69,"A",93.9,102.7,100.1,35,11.1,37.5,73.3,23.08,98.7,105.8,96,51.6,26.4,31.6,6.2,41.38
"Fresno St.Santa Clara12-7",2024-12-07,"Fresno St.","Santa Clara",66,81,"A",91.7,94.7,86.6,44.1,22.3,21.6,35.6,40,103.9,96.4,106.3,52.4,21,35.9,35.5,41.94
"Fresno St.UC Santa Barbara11-13",2024-11-13,"Fresno St.","UC Santa Barbara",86,91,"A",104.3,110.3,105.5,52.2,15.9,25.6,35.8,36.36,111.8,114.2,111.6,59.6,24.5,22.2,63.5,34.78
"Fresno St.Washington St.11-26",2024-11-26,"Fresno St.","Washington St.",73,84,"N",97.4,97.3,89.8,48.4,22.2,22.5,33.3,31.82,103.1,97.9,103.4,57.8,23.4,31.4,28.1,27.27
"FurmanBelmont11-8",2024-11-08,"Furman","Belmont",76,74,"A",105.9,98.7,108.5,61,22.8,23.3,8.5,45.71,106.9,110.5,105.6,58.5,14.3,12.9,16.9,31.25
"FurmanCharleston Southern11-23",2024-11-23,"Furman","Charleston Southern",67,46,"A",97.6,72.7,102.1,55.3,13.7,17.2,24.6,36.84,72.1,102.6,70.1,35.2,21.3,28.2,25.9,17.39
"FurmanFlorida Gulf Coast12-4",2024-12-04,"Furman","Florida Gulf Coast",76,73,"A",113.5,110.4,114.5,52.5,16.6,38.2,26.2,33.33,115,113,110,58.2,15.1,19.2,23.6,33.33
"FurmanHarvard12-21",2024-12-21,"Furman","Harvard",77,63,"A",117.9,108.4,121.9,61.1,14.2,29.6,25.9,41.67,104.9,120.1,99.7,44.8,19,31.4,20.7,32
"FurmanKansas11-30",2024-11-30,"Furman","Kansas",51,86,"A",98.1,109.9,77.3,37.7,16.7,19,22.8,23.68,124.5,86.5,130.3,64.1,10.6,30.8,9.4,23.53
"FurmanSeattle11-26",2024-11-26,"Furman","Seattle",61,56,"N",97.2,88.4,98.1,62.5,25.7,16.7,45,36.36,93.2,97.7,90,30.3,20.9,46.8,41,18.52
"Gardner WebbBelmont11-29",2024-11-29,"Gardner Webb","Belmont",74,83,"A",99.4,100.2,98.5,49.2,21.3,31.6,21.9,30.43,100.7,103.9,110.5,51.5,16,30,23.5,24.24
"Gardner WebbCharlotte11-19",2024-11-19,"Gardner Webb","Charlotte",54,60,"A",81.3,90.9,84.3,40.2,20.3,23.5,35.3,23.08,87.7,86.6,93.7,42.1,12.5,27.5,35.1,30
"Gardner WebbEast Carolina12-21",2024-12-21,"Gardner Webb","East Carolina",84,79,"A",118.2,110.5,117,60.3,19.5,38.7,34.5,55.56,104.3,118.3,110,44.5,9.7,32.6,56.2,28
"Gardner WebbGeorgia Southern12-17",2024-12-17,"Gardner Webb","Georgia Southern",81,86,"A",111.4,115.6,106.8,54.6,23.7,27.6,46.3,38.46,104.9,110.8,113.4,43.8,11.9,38.8,40.3,32.14
"Gardner WebbNorth Carolina Central11-8",2024-11-08,"Gardner Webb","North Carolina Central",88,82,"A",114.4,111.2,120.6,73,31.5,44.4,44,37.5,104.2,124.5,112.4,53.2,13.7,34.3,31.7,25
"Gardner WebbPittsburgh11-11",2024-11-11,"Gardner Webb","Pittsburgh",64,83,"A",94.5,102,87.5,45.2,23.2,27.9,20.6,41.18,108.7,87.2,113.5,53.8,12.3,27,22.7,30
"Gardner WebbSoutheastern Louisiana11-26",2024-11-26,"Gardner Webb","Southeastern Louisiana",73,69,"N",102.9,105.2,100.8,57.4,31.8,43.3,31.5,31.58,93,99.1,95.3,46.9,22.1,32.4,15.6,22.22
"Gardner WebbTennessee11-4",2024-11-04,"Gardner Webb","Tennessee",64,80,"A",114.9,105.6,94.7,49.1,22.2,32.3,27.3,26.09,112.8,95.3,118.4,58.2,16.3,26.7,38.2,34.78
"Gardner WebbWofford12-4",2024-12-04,"Gardner Webb","Wofford",64,88,"A",98.2,125.8,96.9,47.9,25.7,35.5,58.3,21.05,123.6,101,133.3,69,19.7,44,17.2,50
"George MasonDuke12-17",2024-12-17,"George Mason","Duke",47,68,"A",93.5,92.2,74.7,30.9,20.7,41.7,8.8,11.76,116.4,77.8,108.1,45.5,15.9,37.8,37.5,33.33
"George MasonEast Carolina11-16",2024-11-16,"George Mason","East Carolina",77,78,"A",99.9,100.2,98.7,48.3,24.3,30.6,41.7,27.27,109.8,99.9,100,38.7,17.9,45.3,45.1,22.58
"George MasonJames Madison11-29",2024-11-29,"George Mason","James Madison",66,61,"A",102.4,91.5,102.5,53.2,17.1,18.5,51.1,30.77,105,103,94.8,43.8,18.6,35.7,10.9,25
"George MasonMarquette11-8",2024-11-08,"George Mason","Marquette",63,82,"A",102.5,94,86,44.8,25.9,30.8,25.9,33.33,118.5,91.2,112,47,12.3,33.3,38.8,31.43
"George WashingtonAmerican12-4",2024-12-04,"George Washington","American",71,81,"A",89.5,101.2,90.3,43.9,17.8,30.2,40.9,15.38,100.4,94.4,103,50.8,20.4,30,38.7,40.62
"George WashingtonIllinois St.11-25",2024-11-25,"George Washington","Illinois St.",72,64,"N",101.7,96.6,108.9,48,15.1,21.9,60,35.71,101.9,105.5,96.8,47.9,16.6,13.3,43.8,22.22
"George WashingtonKansas St.11-22",2024-11-22,"George Washington","Kansas St.",71,83,"N",99.2,109.9,97.6,43.6,13.7,18.4,60,32,116.9,96.4,114.1,59.8,19.2,34.4,48.2,34.62
"George WashingtonLouisiana11-23",2024-11-23,"George Washington","Louisiana",83,74,"N",106.6,102,112,51.1,24.3,35.5,89.4,41.67,99.6,114.1,99.9,45,14.8,28.9,50,28.57
"George WashingtonOld Dominion12-7",2024-12-07,"George Washington","Old Dominion",78,70,"A",109,112.4,116.7,54.1,18,37.1,75.5,41.18,106.5,117,104.8,45.3,21,43.9,26.6,33.33
"George WashingtonRichmond12-31",2024-12-31,"George Washington","Richmond",61,66,"A",93.4,101.3,92.8,42.6,18.2,25,35.2,31.25,97.5,97.2,100.4,42.1,10.6,21.1,35.1,26.67
"GeorgetownSeton Hall12-22",2024-12-22,"Georgetown","Seton Hall",61,60,"A",106.5,93.3,92.9,58.1,28.9,29.2,51.2,33.33,93.2,97.5,91.3,32.1,15.2,46.8,34.3,12.5
"GeorgetownSyracuse12-14",2024-12-14,"Georgetown","Syracuse",75,71,"A",108.1,101.9,110.3,52.3,14.7,33.3,16.9,24,113.6,109,104.4,46.3,14.7,29.4,53.7,25
"GeorgetownWest Virginia12-6",2024-12-06,"Georgetown","West Virginia",60,73,"A",106.8,96.4,89.6,45.7,20.9,27,13.8,33.33,111.7,94.5,109,53.5,17.9,23.3,22.8,34.62
"Georgia SouthernDrake11-30",2024-11-30,"Georgia Southern","Drake",47,61,"A",82.7,90.5,73.4,40,26.6,20,35.6,13.33,93.8,79.4,95.3,45.1,21.9,34.4,43.1,28.57
"Georgia SouthernLouisiana Tech12-13",2024-12-13,"Georgia Southern","Louisiana Tech",63,77,"A",106.8,108.2,97.2,46.8,20.1,35,9.5,35.48,111.9,110.6,118.8,61.2,18.5,33.3,17.2,40.91
"Georgia SouthernNorth Carolina Central11-15",2024-11-15,"Georgia Southern","North Carolina Central",80,75,"N",97.8,98.7,104.7,55.6,27.5,45.7,30.6,24.14,96.7,112.7,98.2,45.8,23.6,37.5,48.3,20.83
"Georgia SouthernTexas St.12-21",2024-12-21,"Georgia Southern","Texas St.",61,83,"A",89.6,114.6,88.1,38.5,11.6,26,29.2,38.46,118.3,94.9,119.8,58.9,20.2,40,35.7,42.86
"Georgia SouthernUNC Wilmington11-8",2024-11-08,"Georgia Southern","UNC Wilmington",84,92,"A",112.2,109.3,108.9,55.9,18.1,20.5,47.5,36.36,114.6,120.5,119.2,47,15.6,38.9,118,20
"Georgia SouthernVCU12-4",2024-12-04,"Georgia Southern","VCU",54,89,"A",99.7,115.2,79.3,35,20.6,34.9,28.3,28.57,120.3,94.9,130.7,57.4,17.6,38.2,63,37.5
"Georgia SouthernWilliam & Mary11-17",2024-11-17,"Georgia Southern","William & Mary",87,102,"N",100.8,120.2,108.2,54.5,21.2,33.3,36.4,30.3,125.9,116.1,126.9,61.2,13.7,27.8,38.8,36.36
"Georgia SouthernWinthrop11-16",2024-11-16,"Georgia Southern","Winthrop",89,87,"A",104.8,99.2,102,50.7,18.3,22.7,41.2,30,97.6,110.6,99.7,50,22.9,20,96.1,18.75
"Georgia St.Auburn12-17",2024-12-17,"Georgia St.","Auburn",59,100,"A",98.4,100.3,79.3,37.1,26.9,41.5,32.3,18.18,121.4,93.8,134.4,64.8,14.8,37,42.6,36
"Georgia St.Jacksonville St.11-13",2024-11-13,"Georgia St.","Jacksonville St.",67,72,"A",92.1,88.8,91.3,42,10.9,21.3,20.3,34.48,90.7,102.1,98.1,45.4,13.6,23.8,26.2,25.93
"Georgia St.Kentucky11-29",2024-11-29,"Georgia St.","Kentucky",76,105,"A",110.1,110.2,96.2,56.2,22.8,14.7,35.7,52.38,123.1,108.5,133,64.9,11.4,24.1,32.8,26.92
"Georgia St.Mississippi St.11-8",2024-11-08,"Georgia St.","Mississippi St.",66,101,"A",100.4,113.6,88.2,38.3,22.7,40.9,39.1,27.78,125.3,99.7,135,65.3,13.4,38.7,13.9,35.71
"Georgia St.Troy12-21",2024-12-21,"Georgia St.","Troy",57,77,"A",91.6,114.5,86.4,46.3,21.2,25.7,27.8,25,112.1,92.8,116.7,49.2,16.7,45.9,41.7,29.17
"Georgia St.Tulsa11-27",2024-11-27,"Georgia St.","Tulsa",74,71,"N",105.1,102.3,105.6,46,15.7,35.9,37.1,18.75,96.8,114,101.3,50.8,11.4,17.9,17.2,35.48
"Georgia TechNorth Carolina12-7",2024-12-07,"Georgia Tech","North Carolina",65,68,"A",91.7,78.5,85.3,37.5,18.4,23.9,37.5,29.63,91.1,85.7,89.3,43.2,23.6,33.3,35.6,20.83
"Georgia TechNorthwestern12-15",2024-12-15,"Georgia Tech","Northwestern",60,71,"N",94,99.2,85.9,45.5,22.9,22.9,23.2,29.17,108.2,82.2,101.6,46.9,8.6,20.9,24.6,40.91
"Georgia TechOklahoma12-3",2024-12-03,"Georgia Tech","Oklahoma",61,76,"A",106.2,98.5,94,46.2,16.9,20,34,26.32,113.9,100,117.1,48.1,10.8,25.7,57.7,35.71
"GeorgiaGeorgia Tech11-15",2024-11-15,"Georgia","Georgia Tech",77,69,"A",108,89.4,102.5,49.1,16,27.3,55.4,16.67,99.7,95.8,91.9,41.3,17.3,24.4,34.9,26.09
"GeorgiaGrand Canyon12-14",2024-12-14,"Georgia","Grand Canyon",73,68,"N",112.8,94.1,102.7,55.7,25.3,25,32.1,33.33,103.3,96.3,95.7,42.1,18.3,35,27,25.93
"GeorgiaMarquette11-23",2024-11-23,"Georgia","Marquette",69,80,"N",111.6,99.9,98.5,51.9,25.7,32.4,35.2,32,123.8,92.1,114.2,59.5,18.6,25.8,25.9,40.74
"GeorgiaSt. John's11-24",2024-11-24,"Georgia","St. John's",66,63,"N",108.7,85.1,97.1,54.1,35.3,50,32.7,41.67,101.5,89.9,92.7,32.8,22.1,46.7,45.9,10.53
"GonzagaIndiana11-28",2024-11-28,"Gonzaga","Indiana",89,73,"N",128.8,90.2,119.5,53.1,17.5,39.4,34.4,30,107.1,103.8,98.1,49.2,16.1,19.4,37.3,22.22
"GonzagaKentucky12-7",2024-12-07,"Gonzaga","Kentucky",89,90,"N",131.9,103.9,120.3,50.7,8.1,35.7,33.8,22.22,132.3,105.2,121.7,50,9.5,37.2,24,28
"GonzagaPepperdine12-30",2024-12-30,"Gonzaga","Pepperdine",89,82,"A",122.1,106.6,118.8,56.1,17.4,39.4,28.8,13.33,117.8,104.9,109.5,53.7,20,36.1,14.7,31.03
"GonzagaSan Diego St.11-18",2024-11-18,"Gonzaga","San Diego St.",80,67,"A",132.2,91.6,115.7,46.5,11.6,34.3,54.4,25,105.5,101,96.9,44.3,15.9,27,29.5,32
"GonzagaWest Virginia11-27",2024-11-27,"Gonzaga","West Virginia",78,86,"N",117.1,101.6,101.4,45.4,16.9,26.8,33.8,33.33,120.2,89.9,111.8,50,16.9,32.4,41.3,31.43
"Grambling St.Cal Poly11-26",2024-11-26,"Grambling St.","Cal Poly",79,82,"A",106.8,116.2,112.6,58.2,15.7,21.1,23,50,111.7,119.1,116.9,57.9,11.4,21.2,19,40.91
"Grambling St.Cincinnati12-22",2024-12-22,"Grambling St.","Cincinnati",49,84,"A",94.1,120.3,78,36,25.5,29.4,30,14.29,122.1,88.1,133.7,53.1,9.6,47.4,30.8,28.12
"Grambling St.Florida11-11",2024-11-11,"Grambling St.","Florida",62,86,"A",97.6,99.8,84.7,44.4,24.6,15.2,31.5,16.67,109.1,92.7,117.5,50.8,16.4,47.2,40.6,30.43
"Grambling St.Mississippi11-8",2024-11-08,"Grambling St.","Mississippi",64,66,"A",100,83.5,90.7,56.7,31.2,17.9,44.4,47.37,86.9,98.9,93.6,40,8.5,22.7,27.7,23.08
"Grambling St.New Mexico11-21",2024-11-21,"Grambling St.","New Mexico",58,80,"A",81.8,88.1,73.2,41.1,27.8,24.4,24.2,36.84,91.3,83,101,52.5,20.2,27,43.3,38.89
"Grambling St.Norfolk St.12-20",2024-12-20,"Grambling St.","Norfolk St.",70,76,"N",105.7,119.6,110.3,49.1,14.2,33.3,30.4,23.81,117.2,113.7,119.8,54.9,12.6,26.7,52.9,40
"Grambling St.Pepperdine12-7",2024-12-07,"Grambling St.","Pepperdine",57,85,"A",83.8,119.1,81.5,42.7,20,20.5,32.7,29.41,113.1,89.1,121.6,56.5,11.4,30.6,13,43.48
"Grambling St.USC11-24",2024-11-24,"Grambling St.","USC",69,80,"A",115.5,110.1,102.7,51.8,17.9,26.7,25.5,31.82,108.9,114.1,119.1,57,19.4,30.3,66,33.33
"Grand CanyonLouisiana Tech12-16",2024-12-16,"Grand Canyon","Louisiana Tech",66,74,"A",102.4,104.4,98,45.2,17.8,34.1,27.4,22.22,116.5,100,109.9,58.3,19.3,25,25.9,35
"Grand CanyonStanford11-26",2024-11-26,"Grand Canyon","Stanford",78,71,"N",105.5,91.3,104.6,50.9,16.1,18.8,53.7,41.67,105.6,102.1,95.2,41.3,17.4,31.6,38.1,18.18
"Green BayDrake12-21",2024-12-21,"Green Bay","Drake",62,72,"A",119.5,119.6,107.4,53.7,22.5,23.8,46.3,30.77,111.9,111.2,124.7,52.7,6.9,39.4,39.3,15.79
"Green BayEvansville11-22",2024-11-22,"Green Bay","Evansville",81,98,"A",98.3,134.4,100,48.4,14.8,10.3,37.1,27.78,109.7,102.1,121,66.9,23.5,30.8,27.4,42.86
"Green BayIU Indy12-4",2024-12-04,"Green Bay","IU Indy",75,84,"A",105.2,123.8,112.4,57.8,16.5,19.4,39.2,39.29,109.9,120,125.9,52.3,7.5,35.9,34.8,27.27
"Green BayOhio St.11-25",2024-11-25,"Green Bay","Ohio St.",69,102,"A",110.2,120.3,94.8,59.2,24.7,10.3,32.7,41.67,119.1,105.7,140.1,66.2,11,35.5,27.9,45.16
"Green BayOklahoma St.11-4",2024-11-04,"Green Bay","Oklahoma St.",76,89,"A",111.1,113.6,102,62.7,25.5,11.1,31.4,45.16,104.6,108.6,119.5,49.3,17.4,46.3,34.8,45.45
"Green BayProvidence11-16",2024-11-16,"Green Bay","Providence",65,79,"A",107.9,111.6,96.7,50,16.4,17.6,26.8,27.59,101.3,104.9,117.5,50.8,8.9,35.7,45.2,31.03
"Green BayUC Santa Barbara12-14",2024-12-14,"Green Bay","UC Santa Barbara",66,83,"A",96.5,103.4,89.6,48.2,20.4,8.8,25,30.77,95.1,99.7,112.7,52.1,12.2,32.5,16.9,30.3
"Green BayWestern Illinois11-13",2024-11-13,"Green Bay","Western Illinois",87,73,"A",124.4,110.7,128.2,59.5,11.8,28.1,20.6,39.39,93.2,136.7,107.6,50,17.7,42.2,27.3,47.62
"HamptonGeorge Washington11-8",2024-11-08,"Hampton","George Washington",54,82,"A",80.2,107.8,74.1,31.8,20.6,32.7,24.2,21.05,103.5,82.4,112.6,52.3,16.5,36.1,25.8,25.93
"HamptonHigh Point11-26",2024-11-26,"Hampton","High Point",73,76,"N",116.1,120,122.8,49.2,5,37.1,35.6,33.33,125.7,125.2,127.8,59.2,18.5,37.9,46.9,55.56
"HamptonLoyola MD12-21",2024-12-21,"Hampton","Loyola MD",76,68,"A",108,107.2,112.9,42,13.4,38.9,62.5,20,97.6,117.4,101,50.9,20.8,33.3,38.9,31.25
"HamptonProvidence11-12",2024-11-12,"Hampton","Providence",51,60,"A",94.1,94.5,84.5,34.8,19.9,30.8,23.2,28,92,92.1,99.4,54.3,23.2,36.7,43.5,34.48
"HamptonUMBC11-19",2024-11-19,"Hampton","UMBC",78,68,"A",116.5,105.7,121.7,57.7,18.7,39.3,42.3,44.44,102.4,126.6,106.1,55.6,15.6,16.7,22.2,34.78
"HarvardAmerican11-10",2024-11-10,"Harvard","American",55,67,"A",83,106.3,86.5,43.3,17.3,20.6,28.8,23.81,102.8,92.5,105.3,53,17.3,16.7,34,37.5
"HarvardColorado11-17",2024-11-17,"Harvard","Colorado",66,88,"A",107.4,119.3,95.3,43.1,11.6,25.6,21.5,34.78,119.5,106.9,127.1,59.8,18.8,36.7,44.6,47.37
"HarvardHoly Cross12-4",2024-12-04,"Harvard","Holy Cross",67,68,"A",92.7,104.5,101.1,46.9,18.1,35.1,9.2,28,100.7,107.8,102.6,52.8,16.6,18.8,25.9,38.89
"HarvardIona12-29",2024-12-29,"Harvard","Iona",67,61,"A",99.8,100,100.7,53.4,28.6,33.3,54.5,36.84,89.7,107.8,91.7,36.6,16.5,40.9,20.9,16.67
"HarvardNavy11-8",2024-11-08,"Harvard","Navy",80,85,"A",102.8,118.6,109.2,60,25.9,33.3,25,37.5,110.9,119.7,116.1,47.7,9.6,35,39.4,29.17
"HarvardNew Hampshire12-8",2024-12-08,"Harvard","New Hampshire",72,62,"A",96.2,105.8,104.4,54.5,27.5,23.1,63.6,28.57,89.8,109.8,89.9,44.5,23.2,29.4,25.5,21.74
"HarvardNortheastern11-13",2024-11-13,"Harvard","Northeastern",56,78,"A",82,111.8,79.3,35.6,19.8,27.9,33.9,12.9,107,85.7,110.5,60.2,17,19.4,20.3,40.91
"HarvardSt. John's11-30",2024-11-30,"Harvard","St. John's",64,77,"A",102.8,102,92.2,42.6,14.4,21.4,26.2,27.59,108.8,98.2,111,48.6,14.4,40.5,18.6,22.22
"HawaiiGrand Canyon12-3",2024-12-03,"Hawaii","Grand Canyon",72,78,"A",99.1,104.7,94.3,53.6,26.2,26.9,35.7,32,104.9,92.5,102.2,47.4,10.5,17.6,56.1,25
"HawaiiLong Beach St.12-7",2024-12-07,"Hawaii","Long Beach St.",68,76,"A",102.4,118.6,104,55.7,26,34.5,22.6,36.84,113.9,107.5,116.2,60,16.8,15.4,34,76.92
"High PointMissouri St.11-24",2024-11-24,"High Point","Missouri St.",61,71,"N",93,112.3,92.2,46.7,19.6,14.3,52.2,17.65,103.2,85,107.3,45.8,19.6,42.1,35.6,44.44
"High PointOld Dominion11-25",2024-11-25,"High Point","Old Dominion",73,67,"N",107.7,118,117.6,59.6,16.1,30.4,48.9,37.5,106.5,106,107.9,47.7,12.9,36.8,17.2,29.17
"High PointSouthern Illinois12-21",2024-12-21,"High Point","Southern Illinois",94,81,"A",133.8,112.3,130.8,64,11.1,27.6,56.1,35,105.2,124.1,112.7,51,19.5,33.3,74,29.41
"High PointUNC Greensboro12-3",2024-12-03,"High Point","UNC Greensboro",68,72,"A",119.8,122.4,114.8,50,10.1,30.3,15.3,33.33,113.9,108.8,121.6,55.2,13.5,43.3,22.4,28.57
"HofstraFlorida St.11-19",2024-11-19,"Hofstra","Florida St.",61,79,"A",98.5,105.4,88.2,56,28.9,19.2,14,33.33,115,96.9,114.3,53.5,17.4,31.2,40.4,34.62
"HofstraHouston11-22",2024-11-22,"Hofstra","Houston",44,80,"A",89.5,109.7,69.9,38.5,23.8,19.4,9.6,32,128.2,77,127,56.5,6.4,28.6,25.8,50
"HofstraMassachusetts11-16",2024-11-16,"Hofstra","Massachusetts",75,71,"A",104.9,97.7,103.4,49.2,19.3,27,33.3,36,98.5,112.9,97.9,45.5,12.4,29.2,29.9,37.93
"HofstraNorfolk St.12-9",2024-12-09,"Hofstra","Norfolk St.",80,67,"A",124.1,100,124.2,72.2,23.3,30,44.4,50,106.9,132.8,104,43.9,15.5,21.4,53.1,33.33
"HofstraQuinnipiac12-29",2024-12-29,"Hofstra","Quinnipiac",69,75,"A",90.1,97.9,87.8,41.9,14,9.7,27.4,37.5,96.7,95.2,95.4,33.3,14,46.9,45.3,21.43
"HofstraRice11-29",2024-11-29,"Hofstra","Rice",68,63,"N",94.7,90.1,92.3,42.1,13.6,25.6,39.7,18.52,89.5,97,85.5,40.3,16.3,22.2,32.3,38.1
"HofstraSeton Hall11-13",2024-11-13,"Hofstra","Seton Hall",49,48,"N",89.6,91.3,84.3,43.5,24.1,22.6,23.9,28.57,87.1,87.7,82.5,41.7,24.1,34.3,35.4,30
"HofstraTarleton St.11-30",2024-11-30,"Hofstra","Tarleton St.",59,61,"N",95.4,114.2,96,41,14.6,22.2,48,32.14,104.5,100.1,99.2,50,22.8,35.5,36.7,50
"Holy CrossBrown11-16",2024-11-16,"Holy Cross","Brown",73,65,"A",111.9,99.5,111.1,53.6,16.7,29,25,47.62,90.2,113.8,98.9,46,24.4,42.5,15.9,20.69
"Holy CrossMaine11-24",2024-11-24,"Holy Cross","Maine",55,80,"A",86.4,118.4,80.6,37.5,22,28.2,16.7,15,102.2,87.5,117.2,58.9,13.2,23.3,12.9,37.5
"Holy CrossNew Hampshire11-17",2024-11-17,"Holy Cross","New Hampshire",74,72,"N",108.3,133.7,117.4,59.3,14.3,29.4,37,50,106.5,117.5,114.2,63,17.4,17.9,32,57.89
"Holy CrossQuinnipiac12-17",2024-12-17,"Holy Cross","Quinnipiac",70,69,"A",102.1,105.4,101.8,54.1,11.6,9.1,11.5,48.28,92,103.6,100.4,53.4,13.1,17.9,22.4,19.05
"Holy CrossRhode Island11-8",2024-11-08,"Holy Cross","Rhode Island",77,91,"A",115.4,113.4,104.5,50.8,19,29.7,29.5,35.29,107,113.3,123.5,59.6,10.9,14.3,50.9,28.57
"Holy CrossSacred Heart11-15",2024-11-15,"Holy Cross","Sacred Heart",82,75,"N",123.8,126.3,131.4,60.4,11.2,34.5,45.3,40,113.4,130,120.1,53.6,12.8,32.4,39.3,40
"Holy CrossSiena12-20",2024-12-20,"Holy Cross","Siena",78,70,"A",122.4,118.9,124.7,59.1,16,33.3,29.1,51.72,102.4,127.2,111.9,52.7,11.2,29,32.7,26.67
"Holy CrossVirginia11-29",2024-11-29,"Holy Cross","Virginia",41,67,"A",81.5,113.5,71.3,38.2,19.1,20,9.8,22.73,103.1,76.2,116.4,51.8,10.4,28.1,21.8,36
"Holy CrossWisconsin11-4",2024-11-04,"Holy Cross","Wisconsin",61,85,"A",107.2,102.1,91.1,51.9,19.4,9.7,13.2,37.5,106.6,103.4,126.9,58.5,16.4,35.7,27.1,35.48
"Houston ChristianCreighton11-13",2024-11-13,"Houston Christian","Creighton",43,78,"A",75,104.1,63.7,28.9,14.8,28.3,4.2,14.29,102.2,73.4,115.6,62.5,14.8,15.4,38.5,33.33
"Houston ChristianLouisiana Monroe12-17",2024-12-17,"Houston Christian","Louisiana Monroe",74,68,"A",100.3,106.4,105.1,52.4,17,29.7,24.2,35.48,89.2,112.7,96.6,52.6,22.7,27.3,20.7,29.41
"Houston ChristianNorth Texas12-22",2024-12-22,"Houston Christian","North Texas",46,62,"A",92.2,107.4,82.6,38.6,19.8,18.8,34.1,18.18,101.3,90.2,111.4,52.9,18,37.9,21.6,33.33
"Houston ChristianTexas A&M12-20",2024-12-20,"Houston Christian","Texas A&M",45,77,"A",90.4,109.1,73,32.7,17.8,20,40.8,10,109.5,84.8,124.9,52.2,14.6,54.1,14.7,41.18
"Houston ChristianTexas11-8",2024-11-08,"Houston Christian","Texas",59,90,"A",102.5,117,87.9,45.1,25.3,22.9,33.3,33.33,118.3,100.3,134.1,66.1,10.4,32.1,21,47.62
"Houston ChristianUTSA11-30",2024-11-30,"Houston Christian","UTSA",71,78,"A",104.8,119.8,108.1,43.7,9.1,36.6,34.9,29.17,109.6,115.9,118.8,51.9,13.7,25.9,47.2,25
"HoustonNotre Dame11-27",2024-11-27,"Houston","Notre Dame",65,54,"N",106.6,83.5,106.6,50,8.2,22.9,15,26.09,109.8,94.1,88.6,45.9,19.7,22.6,28.6,33.33
"HoustonOklahoma St.12-30",2024-12-30,"Houston","Oklahoma St.",60,47,"A",95.2,70,90.6,47.4,18.1,15.2,10.5,30,87.3,80.7,71,29.6,21.1,27.5,33.3,21.05
"HoustonSan Diego St.11-30",2024-11-30,"Houston","San Diego St.",70,73,"N",125.4,107.7,109.5,46,18.8,41.5,27.4,45.83,137.4,99.4,114.2,48.2,10.9,37.8,47.4,36
"HowardCincinnati12-8",2024-12-08,"Howard","Cincinnati",67,84,"A",113.9,110.3,96.8,53.7,23.1,17.9,16.7,33.33,109.9,100.9,121.3,59.4,18.8,43.8,20.3,34.78
"HowardFIU11-18",2024-11-18,"Howard","FIU",75,70,"A",107.6,104.7,105.2,50.8,21,37.1,27.9,36.36,91.1,106.6,98.2,44.5,12.6,25.6,28.1,17.24
"HowardKansas11-4",2024-11-04,"Howard","Kansas",57,87,"A",90.4,111.3,80.1,44.8,23.9,21.6,20.7,36.36,113.9,80.4,122.3,70.8,19.7,21.7,30.2,50
"HowardMissouri11-8",2024-11-08,"Howard","Missouri",62,77,"A",94.5,98.6,89.5,49.1,24.6,23.5,18.2,52.63,102.3,91.6,111.2,50,17.3,27.6,60.8,13.64
"HowardTennessee St.11-13",2024-11-13,"Howard","Tennessee St.",88,84,"N",112.7,122.7,119.9,61.3,19.1,25.7,32.3,41.67,107.3,120.1,114.4,61.9,16.3,38.2,44.1,35
"HowardUMBC11-25",2024-11-25,"Howard","UMBC",77,95,"A",112.6,129.8,111.1,54.2,20.2,35.7,28.8,35.29,120.9,119.3,137.1,70.7,8.7,20,31,50
"IU IndyAlabama A&M11-25",2024-11-25,"IU Indy","Alabama A&M",88,83,"N",116.8,136,127.7,52.6,14.5,35.1,56.1,42.86,109,129.5,120.4,50,11.6,34.3,57.9,20
